Image,Emotion,EAR,PupilSize
archive/train\neutral\im1494.png,neutral,0.28558937084823854,0.12825130052020808
archive/train\neutral\im1495.png,neutral,0.21692120155712952,0.2652777777777778
archive/train\neutral\im1496.png,neutral,0.34308021978846726,0.08586309523809524
archive/train\neutral\im1498.png,neutral,0.45117166522176066,0.3571338383838384
archive/train\neutral\im1499.png,neutral,0.3812597774906099,0.1558080808080808
archive/train\neutral\im15.png,neutral,0.3369219509398035,0.703125
archive/train\neutral\im1500.png,neutral,0.31705329146859307,0.01350237064522779
archive/train\neutral\im1501.png,neutral,0.3830849852253573,0.48633302724211813
archive/train\neutral\im1502.png,neutral,0.3797365205841555,0.5745310245310246
archive/train\neutral\im1503.png,neutral,0.4264919130142918,0.19487179487179487
archive/train\neutral\im1504.png,neutral,0.3639706310125806,0.18394024276377216
archive/train\neutral\im1508.png,neutral,0.30140113215814884,0.09861111111111112
archive/train\neutral\im151.png,neutral,0.28508720916415997,0.005681818181818182
archive/train\neutral\im1511.png,neutral,0.3830261676616738,0.04246031746031746
archive/train\neutral\im1512.png,neutral,0.37107105521030537,0.4771409749670619
archive/train\neutral\im1513.png,neutral,0.37370465934182984,0.3076923076923077
archive/train\neutral\im1515.png,neutral,0.3115194535567988,0.2632131354957442
archive/train\neutral\im1516.png,neutral,0.36890552671493815,0.13335561497326204
archive/train\neutral\im1517.png,neutral,0.35336957606372477,0.6930921052631579
archive/train\neutral\im1518.png,neutral,0.32842550466500886,0.1377262443438914
archive/train\neutral\im1519.png,neutral,0.4410644291275283,0.1380952380952381
archive/train\neutral\im152.png,neutral,0.30265797355739926,0.20949900793650794
archive/train\neutral\im1520.png,neutral,0.290120682260153,0.31893939393939397
archive/train\neutral\im1521.png,neutral,0.40427710540949147,0.3654702596618358
archive/train\neutral\im1522.png,neutral,0.36653456055951006,0.5003205128205128
archive/train\neutral\im1523.png,neutral,0.4625660341641863,0.28826530612244894
archive/train\neutral\im1524.png,neutral,0.34385021717698294,0.1268796992481203
archive/train\neutral\im1525.png,neutral,0.2814956306896765,0.20899470899470898
archive/train\neutral\im1526.png,neutral,0.3681514241051665,0.3521008403361344
archive/train\neutral\im1527.png,neutral,0.29775636202913325,0.1804029304029304
archive/train\neutral\im1528.png,neutral,0.3789041095069874,0.9065656565656566
archive/train\neutral\im1529.png,neutral,0.22024633748021372,0.5683235867446393
archive/train\neutral\im153.png,neutral,0.26886046987929574,0.1219851576994434
archive/train\neutral\im1530.png,neutral,0.23939530263411013,0.28888888888888886
archive/train\neutral\im1532.png,neutral,0.33183238045658064,0.2970238095238095
archive/train\neutral\im1534.png,neutral,0.3998853715779045,0.1753472222222222
archive/train\neutral\im1535.png,neutral,0.3080631241702175,0.3995535714285714
archive/train\neutral\im1536.png,neutral,0.28901245571898093,0.0
archive/train\neutral\im1537.png,neutral,0.3291508855121033,0.06682900432900432
archive/train\neutral\im1539.png,neutral,0.2855469697830988,0.0
archive/train\neutral\im1540.png,neutral,0.35840791387850923,0.0
archive/train\neutral\im1542.png,neutral,0.11104024582170595,0.25227272727272726
archive/train\neutral\im1545.png,neutral,0.2619603027934326,0.4475
archive/train\neutral\im1546.png,neutral,0.35314303797042446,0.6096474953617811
archive/train\neutral\im1548.png,neutral,0.2924974420251139,0.09033613445378151
archive/train\neutral\im1549.png,neutral,0.2881745383112152,0.272108843537415
archive/train\neutral\im1551.png,neutral,0.35385169264722444,0.11904761904761904
archive/train\neutral\im1552.png,neutral,0.34326313960334154,0.2773109243697479
archive/train\neutral\im1553.png,neutral,0.30828098461891873,0.8903985507246377
archive/train\neutral\im1554.png,neutral,0.33712687539450364,0.011904761904761904
archive/train\neutral\im1557.png,neutral,0.18835088592951768,0.08391812865497075
archive/train\neutral\im1558.png,neutral,0.40354063623719894,0.43897787948131195
archive/train\neutral\im1559.png,neutral,0.3671405787518851,0.3630434782608696
archive/train\neutral\im156.png,neutral,0.2455326087545164,0.0
archive/train\neutral\im1560.png,neutral,0.2516316379547465,0.7743137254901962
archive/train\neutral\im1563.png,neutral,0.389029538100215,0.15353535353535355
archive/train\neutral\im1564.png,neutral,0.2948217670641311,0.6799319727891155
archive/train\neutral\im1565.png,neutral,0.33633659956374945,0.21142344497607657
archive/train\neutral\im1566.png,neutral,0.2552033069654648,0.11982142857142856
archive/train\neutral\im1567.png,neutral,0.3834491529438283,0.2065972222222222
archive/train\neutral\im1568.png,neutral,0.4092954219728281,0.5891304347826087
archive/train\neutral\im157.png,neutral,0.4252980961930069,0.1192356572258533
archive/train\neutral\im1570.png,neutral,0.2725276053320934,0.2973901098901099
archive/train\neutral\im1571.png,neutral,0.44693646314498037,0.36176470588235293
archive/train\neutral\im1572.png,neutral,0.25733189240428117,0.2702380952380952
archive/train\neutral\im1573.png,neutral,0.32272265599316724,0.3289072039072039
archive/train\neutral\im1574.png,neutral,0.31378594801094273,0.3790178571428572
archive/train\neutral\im1575.png,neutral,0.3128430032178382,0.024444444444444446
archive/train\neutral\im1576.png,neutral,0.3556977240043371,0.502209595959596
archive/train\neutral\im1577.png,neutral,0.30327631597565496,0.0
archive/train\neutral\im1578.png,neutral,0.36809923214006407,0.1675485008818342
archive/train\neutral\im1579.png,neutral,0.32283679440457524,0.15641447368421052
archive/train\neutral\im158.png,neutral,0.32840958924256025,0.004201680672268907
archive/train\neutral\im1580.png,neutral,0.27034809211377836,0.37210884353741497
archive/train\neutral\im1582.png,neutral,0.403729834772534,0.0133406432748538
archive/train\neutral\im1583.png,neutral,0.3878844336602534,0.11846179183135705
archive/train\neutral\im1584.png,neutral,0.281402772314723,0.0
archive/train\neutral\im1585.png,neutral,0.1865126907660448,0.08261183261183261
archive/train\neutral\im1587.png,neutral,0.354410732270716,0.11388888888888889
archive/train\neutral\im1588.png,neutral,0.44686910947865144,0.07142857142857142
archive/train\neutral\im1589.png,neutral,0.35893982600230667,0.25069444444444444
archive/train\neutral\im159.png,neutral,0.34920054497539016,0.08646616541353383
archive/train\neutral\im1590.png,neutral,0.2391264037970742,0.2639751552795031
archive/train\neutral\im1591.png,neutral,0.4071258846931303,0.27794117647058825
archive/train\neutral\im1592.png,neutral,0.31569196324760596,0.09711779448621553
archive/train\neutral\im1594.png,neutral,0.2891505822600674,0.0023148148148148147
archive/train\neutral\im1595.png,neutral,0.3303208154026245,0.05392156862745098
archive/train\neutral\im1596.png,neutral,0.1762800366471228,0.8733333333333333
archive/train\neutral\im1597.png,neutral,0.27008639657344075,0.3992307692307692
archive/train\neutral\im1598.png,neutral,0.2751639325462565,0.0
archive/train\neutral\im16.png,neutral,0.4325063272745283,0.22807017543859648
archive/train\neutral\im160.png,neutral,0.24316283750014542,0.08766233766233766
archive/train\neutral\im1600.png,neutral,0.2987679515719983,0.5751217532467532
archive/train\neutral\im1601.png,neutral,0.286614426459022,0.007518796992481203
archive/train\neutral\im1605.png,neutral,0.3578519818560476,0.03535353535353536
archive/train\neutral\im1606.png,neutral,0.28752201235123587,0.3084415584415584
archive/train\neutral\im1608.png,neutral,0.3783645702998779,0.07569444444444445
archive/train\neutral\im1609.png,neutral,0.30622138328680903,0.3977465986394558
archive/train\neutral\im161.png,neutral,0.3581619304157344,0.25823412698412695
archive/train\neutral\im1610.png,neutral,0.30675840801650117,0.6075367647058824
archive/train\neutral\im1611.png,neutral,0.298189990033775,0.27265037593984964
archive/train\neutral\im1614.png,neutral,0.3596920031717704,0.30952380952380953
archive/train\neutral\im1615.png,neutral,0.32018461347583743,0.0
archive/train\neutral\im1616.png,neutral,0.32293196417829395,0.22731717687074832
archive/train\neutral\im1617.png,neutral,0.4106691837445803,0.049927849927849925
archive/train\neutral\im1619.png,neutral,0.3334899943002997,0.36532738095238093
archive/train\neutral\im1621.png,neutral,0.30607631784378286,0.22028846153846154
archive/train\neutral\im1622.png,neutral,0.3519359826605004,0.4778079710144928
archive/train\neutral\im1623.png,neutral,0.450994590045681,0.43159983291562243
archive/train\neutral\im1624.png,neutral,0.39368288504381355,0.2571256038647343
archive/train\neutral\im1625.png,neutral,0.351273811305558,0.23333333333333334
archive/train\neutral\im1626.png,neutral,0.3355314728946617,0.055714285714285716
archive/train\neutral\im1628.png,neutral,0.3900530963647176,0.3125
archive/train\neutral\im1629.png,neutral,0.37965082299783126,0.06613756613756613
archive/train\neutral\im163.png,neutral,0.3895518109809726,0.16314338235294118
archive/train\neutral\im1630.png,neutral,0.39296199395285625,0.13443935926773457
archive/train\neutral\im1632.png,neutral,0.37741214316611477,0.13031045751633988
archive/train\neutral\im1633.png,neutral,0.3561661697670079,0.08403361344537816
archive/train\neutral\im1634.png,neutral,0.2924387656819115,0.33247459062676454
archive/train\neutral\im1635.png,neutral,0.3265902299416978,0.023214285714285715
archive/train\neutral\im1636.png,neutral,0.30746084171840216,0.20380434782608697
archive/train\neutral\im1637.png,neutral,0.3847293477335161,0.02671957671957672
archive/train\neutral\im1639.png,neutral,0.40557651991126775,0.014705882352941176
archive/train\neutral\im164.png,neutral,0.395413820480221,0.3262471655328798
archive/train\neutral\im1640.png,neutral,0.45119476557282934,0.0
archive/train\neutral\im1643.png,neutral,0.29810147885738497,0.2414772727272727
archive/train\neutral\im1644.png,neutral,0.23901589771977133,0.0
archive/train\neutral\im1645.png,neutral,0.32670404756437377,0.15315656565656566
archive/train\neutral\im1649.png,neutral,0.43009715192325526,0.2079770032339202
archive/train\neutral\im165.png,neutral,0.32968866916886824,0.6640963203463204
archive/train\neutral\im1650.png,neutral,0.24615633926960404,0.6494836182336182
archive/train\neutral\im1651.png,neutral,0.2442872414239055,0.25816993464052285
archive/train\neutral\im1652.png,neutral,0.3620981640536871,0.17319577352472088
archive/train\neutral\im1654.png,neutral,0.351724969216068,0.33579545454545456
archive/train\neutral\im1655.png,neutral,0.1882816094592788,0.5769607843137254
archive/train\neutral\im1658.png,neutral,0.3057320243190138,0.0037593984962406013
archive/train\neutral\im1659.png,neutral,0.25686420708784824,0.0
archive/train\neutral\im166.png,neutral,0.3006589425471883,0.061224489795918366
archive/train\neutral\im1660.png,neutral,0.3209632720920105,0.2023358585858586
archive/train\neutral\im1661.png,neutral,0.3758792708468506,0.02328042328042328
archive/train\neutral\im1662.png,neutral,0.30023168875835,0.7293233082706767
archive/train\neutral\im1663.png,neutral,0.3845520629542671,0.05185185185185185
archive/train\neutral\im1664.png,neutral,0.4237043175833545,0.45928030303030304
archive/train\neutral\im1665.png,neutral,0.2901288646140089,0.27503654970760233
archive/train\neutral\im1667.png,neutral,0.3636256728267493,0.28793706293706295
archive/train\neutral\im1668.png,neutral,0.4853872915401914,0.075
archive/train\neutral\im1669.png,neutral,0.3468889691986551,0.21915384615384614
archive/train\neutral\im167.png,neutral,0.23596709151982656,0.06931112365894974
archive/train\neutral\im1670.png,neutral,0.3856527211691235,0.7416666666666667
archive/train\neutral\im1671.png,neutral,0.13270814847888374,0.18144736842105263
archive/train\neutral\im1672.png,neutral,0.3023368027475172,0.016674901185770752
archive/train\neutral\im1673.png,neutral,0.37473174604494275,0.1509469696969697
archive/train\neutral\im1674.png,neutral,0.3662997864980969,0.2482638888888889
archive/train\neutral\im1678.png,neutral,0.24204222865619163,0.0
archive/train\neutral\im1679.png,neutral,0.2624073895337268,0.0
archive/train\neutral\im1680.png,neutral,0.378263649605004,0.20463636363636364
archive/train\neutral\im1681.png,neutral,0.3975254432603933,0.5540674603174603
archive/train\neutral\im1682.png,neutral,0.3511651636745885,0.1951388888888889
archive/train\neutral\im1684.png,neutral,0.2914621452025957,0.7072916666666667
archive/train\neutral\im1685.png,neutral,0.34617397456433263,0.34523809523809523
archive/train\neutral\im1687.png,neutral,0.3552464942829732,0.2086038961038961
archive/train\neutral\im1688.png,neutral,0.32752411072993204,0.005291005291005291
archive/train\neutral\im169.png,neutral,0.23233756458771274,0.0
archive/train\neutral\im1690.png,neutral,0.26401754250991377,0.0
archive/train\neutral\im1691.png,neutral,0.36484019064085416,0.25303030303030305
archive/train\neutral\im1692.png,neutral,0.3497086229355133,0.0
archive/train\neutral\im1693.png,neutral,0.25169440342992055,0.1359558316080055
archive/train\neutral\im1694.png,neutral,0.33923519203213426,0.15895800106326421
archive/train\neutral\im1695.png,neutral,0.275893092826349,0.09863945578231292
archive/train\neutral\im1696.png,neutral,0.32508635026654986,0.13095238095238093
archive/train\neutral\im1697.png,neutral,0.3137099598485521,0.3580827067669173
archive/train\neutral\im1698.png,neutral,0.3538167974922305,0.28787878787878785
archive/train\neutral\im1699.png,neutral,0.4175766812767266,0.14583333333333334
archive/train\neutral\im17.png,neutral,0.22853296813462748,0.6052489177489178
archive/train\neutral\im1700.png,neutral,0.4388254121331779,0.24772408963585432
archive/train\neutral\im1701.png,neutral,0.22782749814122844,0.0
archive/train\neutral\im1702.png,neutral,0.2959939180347597,0.05185758513931889
archive/train\neutral\im1703.png,neutral,0.31588926647450943,0.3216540404040404
archive/train\neutral\im1704.png,neutral,0.408974636925007,0.052083333333333336
archive/train\neutral\im1707.png,neutral,0.4288397232052237,0.37103174603174605
archive/train\neutral\im1708.png,neutral,0.45836346632869474,0.7025162337662337
archive/train\neutral\im1709.png,neutral,0.38868102150324,0.12275132275132275
archive/train\neutral\im171.png,neutral,0.3554441963261192,0.08774038461538461
archive/train\neutral\im1711.png,neutral,0.38463448459222743,0.14312169312169312
archive/train\neutral\im1712.png,neutral,0.3051790170728227,0.0
archive/train\neutral\im1714.png,neutral,0.40108387608754204,0.004761904761904762
archive/train\neutral\im1715.png,neutral,0.39778656647957045,0.0585984393757503
archive/train\neutral\im1716.png,neutral,0.34790914152566177,0.20256410256410257
archive/train\neutral\im1717.png,neutral,0.39370791176151276,0.0
archive/train\neutral\im1718.png,neutral,0.315404407093935,0.47564935064935066
archive/train\neutral\im1719.png,neutral,0.4197129302591208,0.32875
archive/train\neutral\im172.png,neutral,0.336131337028455,0.3168067226890756
archive/train\neutral\im1721.png,neutral,0.38789474954173697,0.26536796536796536
archive/train\neutral\im1722.png,neutral,0.4680708011246405,0.3952380952380953
archive/train\neutral\im1724.png,neutral,0.39155707985221266,0.164021164021164
archive/train\neutral\im1725.png,neutral,0.2176752774989012,0.7763157894736843
archive/train\neutral\im1726.png,neutral,0.27838314071327397,0.661231884057971
archive/train\neutral\im1728.png,neutral,0.45859875775059755,0.6665584415584416
archive/train\neutral\im1729.png,neutral,0.355355179818031,0.0
archive/train\neutral\im173.png,neutral,0.33509066081765854,0.3429951690821256
archive/train\neutral\im1730.png,neutral,0.37813617573272307,0.3236337560386473
archive/train\neutral\im1731.png,neutral,0.35334514252830085,0.43236714975845414
archive/train\neutral\im1732.png,neutral,0.37806568327858925,0.1729983660130719
archive/train\neutral\im1733.png,neutral,0.3467323420120994,0.5672268907563025
archive/train\neutral\im1734.png,neutral,0.3457404285695582,0.0337797619047619
archive/train\neutral\im1735.png,neutral,0.3674080481605186,0.0
archive/train\neutral\im1736.png,neutral,0.32133760755547836,0.006802721088435374
archive/train\neutral\im1737.png,neutral,0.30765235963970544,0.03571428571428571
archive/train\neutral\im1739.png,neutral,0.3604446601090129,0.2685185185185185
archive/train\neutral\im174.png,neutral,0.36624726935068896,0.01673951048951049
archive/train\neutral\im1740.png,neutral,0.2847595667658142,0.1324404761904762
archive/train\neutral\im1741.png,neutral,0.2933235776640405,0.05714285714285714
archive/train\neutral\im1743.png,neutral,0.37457369732796497,0.4126984126984127
archive/train\neutral\im1746.png,neutral,0.3674356648215901,0.5603254769921436
archive/train\neutral\im1747.png,neutral,0.33434201955135634,0.9000850340136055
archive/train\neutral\im1748.png,neutral,0.2433559595852374,0.2263157894736842
archive/train\neutral\im1749.png,neutral,0.3218037520143838,0.6789772727272727
archive/train\neutral\im175.png,neutral,0.3399569478813024,0.21263227513227512
archive/train\neutral\im1750.png,neutral,0.37154425843941674,0.3366161616161616
archive/train\neutral\im1751.png,neutral,0.21048406235509692,0.4008513931888545
archive/train\neutral\im1752.png,neutral,0.3962245220299575,0.40476190476190477
archive/train\neutral\im1753.png,neutral,0.3406090477020259,0.255050505050505
archive/train\neutral\im1754.png,neutral,0.31644047424127253,0.09642857142857143
archive/train\neutral\im1755.png,neutral,0.19295638578742055,0.09943181818181818
archive/train\neutral\im1756.png,neutral,0.26651625920025973,0.07870370370370369
archive/train\neutral\im1758.png,neutral,0.3438349946632904,0.0
archive/train\neutral\im1759.png,neutral,0.29876870246790965,0.03214285714285714
archive/train\neutral\im1761.png,neutral,0.31525020495245704,0.19943181818181818
archive/train\neutral\im1762.png,neutral,0.32907252593919467,0.18029448621553884
archive/train\neutral\im1763.png,neutral,0.3149553875000199,0.2242063492063492
archive/train\neutral\im1765.png,neutral,0.3222876526154422,0.03153717627401838
archive/train\neutral\im1766.png,neutral,0.370857090931459,0.43403361344537816
archive/train\neutral\im1768.png,neutral,0.24986675822805876,0.08273809523809525
archive/train\neutral\im1770.png,neutral,0.27297794117647056,0.8074618736383443
archive/train\neutral\im1772.png,neutral,0.346947488888898,0.3434343434343434
archive/train\neutral\im1773.png,neutral,0.4050016259273763,0.2695048309178744
archive/train\neutral\im1774.png,neutral,0.14708108305827033,0.0
archive/train\neutral\im1775.png,neutral,0.20893744548001325,0.10277777777777777
archive/train\neutral\im1776.png,neutral,0.3410178887914428,0.0
archive/train\neutral\im1778.png,neutral,0.3717129717389379,0.15079365079365079
archive/train\neutral\im1779.png,neutral,0.2923053234939335,0.13581349206349208
archive/train\neutral\im178.png,neutral,0.3281826317889762,0.33477011494252873
archive/train\neutral\im1780.png,neutral,0.40563484885148465,0.17613636363636365
archive/train\neutral\im1781.png,neutral,0.27156189378574835,0.4277777777777778
archive/train\neutral\im1782.png,neutral,0.30809279786446975,0.18273809523809523
archive/train\neutral\im1783.png,neutral,0.3315919371947631,0.36748120300751885
archive/train\neutral\im1784.png,neutral,0.37579875051480627,0.09682539682539683
archive/train\neutral\im1785.png,neutral,0.31159220692073014,0.0
archive/train\neutral\im1786.png,neutral,0.3681099331169284,0.6254960317460317
archive/train\neutral\im1789.png,neutral,0.3615143406221062,0.21939792663476873
archive/train\neutral\im179.png,neutral,0.3825204813149573,0.05843653250773993
archive/train\neutral\im1790.png,neutral,0.39659256954399935,0.04225536368393511
archive/train\neutral\im1791.png,neutral,0.4072205990589629,0.11054421768707483
archive/train\neutral\im1792.png,neutral,0.27999267041942233,0.4301587301587302
archive/train\neutral\im1793.png,neutral,0.4970241816312587,0.10307017543859648
archive/train\neutral\im1794.png,neutral,0.43902357694086175,0.34134662129314536
archive/train\neutral\im1795.png,neutral,0.24291577613835516,0.2837301587301587
archive/train\neutral\im1796.png,neutral,0.3413914303524644,0.050505050505050504
archive/train\neutral\im1797.png,neutral,0.1681855282598168,0.22807017543859648
archive/train\neutral\im1798.png,neutral,0.3420114008448828,0.55
archive/train\neutral\im18.png,neutral,0.35124230448788246,0.039473684210526314
archive/train\neutral\im180.png,neutral,0.3667073303733211,0.15896358543417366
archive/train\neutral\im1800.png,neutral,0.34164214692120687,0.083994708994709
archive/train\neutral\im1801.png,neutral,0.30905203208778104,0.4632638888888889
archive/train\neutral\im1802.png,neutral,0.38369723547056056,0.22514619883040934
archive/train\neutral\im1803.png,neutral,0.3135361874623921,0.16666666666666666
archive/train\neutral\im1804.png,neutral,0.29124961544612715,0.6052631578947368
archive/train\neutral\im1805.png,neutral,0.2895239212914644,0.332244008714597
archive/train\neutral\im1806.png,neutral,0.3252424888000331,0.35085978835978837
archive/train\neutral\im1807.png,neutral,0.23727367817946426,0.2422027290448343
archive/train\neutral\im1808.png,neutral,0.33291295951676003,0.10942460317460317
archive/train\neutral\im1809.png,neutral,0.3359043942649129,0.09413265306122448
archive/train\neutral\im181.png,neutral,0.3936063473880185,0.4167391304347826
archive/train\neutral\im1810.png,neutral,0.4160755957265374,0.6816184807256236
archive/train\neutral\im1811.png,neutral,0.29595811035260866,0.08067226890756302
archive/train\neutral\im1812.png,neutral,0.3694426287571553,0.6165674603174602
archive/train\neutral\im1813.png,neutral,0.37216744651757994,0.36038011695906436
archive/train\neutral\im1815.png,neutral,0.32998285516318204,0.19642857142857142
archive/train\neutral\im1816.png,neutral,0.36803502998605103,0.0
archive/train\neutral\im1817.png,neutral,0.4426131613322276,0.03571428571428571
archive/train\neutral\im1819.png,neutral,0.41548005125584186,0.19648526077097506
archive/train\neutral\im182.png,neutral,0.3244112639852513,0.21842105263157893
archive/train\neutral\im1820.png,neutral,0.305803017804831,0.08263305322128851
archive/train\neutral\im1821.png,neutral,0.45025889484806647,0.7056277056277056
archive/train\neutral\im1822.png,neutral,0.522190577837298,0.24728487886382622
archive/train\neutral\im1823.png,neutral,0.25171017225191955,0.7178571428571429
archive/train\neutral\im1824.png,neutral,0.34077603292328007,0.23788875598086123
archive/train\neutral\im1825.png,neutral,0.30098221737366704,1.0
archive/train\neutral\im1826.png,neutral,0.2833476199134729,0.5602752351894228
archive/train\neutral\im1827.png,neutral,0.17118584484152222,0.6019444444444444
archive/train\neutral\im1828.png,neutral,0.33831945667873,0.28091787439613525
archive/train\neutral\im1829.png,neutral,0.2813399350436998,0.3038478549314463
archive/train\neutral\im1830.png,neutral,0.2902940278617056,0.265491452991453
archive/train\neutral\im1831.png,neutral,0.3082906152452193,1.0
archive/train\neutral\im1833.png,neutral,0.36421393989691686,0.0
archive/train\neutral\im1834.png,neutral,0.1842351178888224,0.0
archive/train\neutral\im1835.png,neutral,0.3619613290718193,0.0
archive/train\neutral\im1836.png,neutral,0.30894913083838405,0.07333333333333333
archive/train\neutral\im1837.png,neutral,0.32583558487433717,0.48551136363636366
archive/train\neutral\im1838.png,neutral,0.258447439758439,0.12718253968253967
archive/train\neutral\im1839.png,neutral,0.31741323162017443,0.23417207792207795
archive/train\neutral\im184.png,neutral,0.3300275861489409,0.4976388888888889
archive/train\neutral\im1840.png,neutral,0.37529321410082506,0.10217391304347825
archive/train\neutral\im1841.png,neutral,0.20141405420800523,0.17142857142857143
archive/train\neutral\im1842.png,neutral,0.23945595235616343,0.1125
archive/train\neutral\im1843.png,neutral,0.3620477228432186,0.18253968253968253
archive/train\neutral\im1844.png,neutral,0.21474690342700448,0.0
archive/train\neutral\im1846.png,neutral,0.3231790218377264,0.517156862745098
archive/train\neutral\im1847.png,neutral,0.4222145999606669,0.0
archive/train\neutral\im1848.png,neutral,0.3390892039619421,0.5457393483709273
archive/train\neutral\im1849.png,neutral,0.27954846279233475,0.5038461538461538
archive/train\neutral\im185.png,neutral,0.3620805140244007,0.234006734006734
archive/train\neutral\im1850.png,neutral,0.390004035980916,0.09071146245059289
archive/train\neutral\im1852.png,neutral,0.3969861440581568,0.3518939393939394
archive/train\neutral\im1853.png,neutral,0.29437888472305945,0.16249999999999998
archive/train\neutral\im1856.png,neutral,0.25328498518653064,0.0
archive/train\neutral\im1857.png,neutral,0.41007577695068165,0.009038800705467372
archive/train\neutral\im1858.png,neutral,0.4038744519944545,0.8055555555555556
archive/train\neutral\im1860.png,neutral,0.2766293350135647,0.0
archive/train\neutral\im1862.png,neutral,0.342999900229101,0.45625
archive/train\neutral\im1865.png,neutral,0.3386593016960432,0.08893280632411067
archive/train\neutral\im1866.png,neutral,0.3004402685303094,0.26190476190476186
archive/train\neutral\im1867.png,neutral,0.3541954722600019,0.35902255639097747
archive/train\neutral\im1868.png,neutral,0.3941101247401592,0.43022486772486773
archive/train\neutral\im1869.png,neutral,0.3636840648120103,0.6201388888888889
archive/train\neutral\im187.png,neutral,0.1831842349064135,0.3437728937728938
archive/train\neutral\im1871.png,neutral,0.3567487928935711,0.2500696184906711
archive/train\neutral\im1872.png,neutral,0.32510376256034645,0.5684523809523809
archive/train\neutral\im1873.png,neutral,0.32398433312610053,0.40645424836601307
archive/train\neutral\im1874.png,neutral,0.13751792758597403,0.02564102564102564
archive/train\neutral\im1876.png,neutral,0.3491194996403146,0.27202380952380956
archive/train\neutral\im1877.png,neutral,0.3038562552120053,0.036647992530345466
archive/train\neutral\im1878.png,neutral,0.41060694721657276,0.27551877470355735
archive/train\neutral\im1879.png,neutral,0.30113106769204256,0.0
archive/train\neutral\im188.png,neutral,0.2735772796244108,0.28125
archive/train\neutral\im1880.png,neutral,0.32782776833348726,0.5949074074074074
archive/train\neutral\im1882.png,neutral,0.34554755959028516,0.0
archive/train\neutral\im1883.png,neutral,0.4129459698539478,0.7115079365079364
archive/train\neutral\im1884.png,neutral,0.16884470609699254,0.8444444444444444
archive/train\neutral\im1885.png,neutral,0.2786506239133073,0.06516203703703703
archive/train\neutral\im1886.png,neutral,0.27109548843803977,0.0625
archive/train\neutral\im1887.png,neutral,0.35271828252768256,0.0
archive/train\neutral\im1888.png,neutral,0.3552549638432081,0.40576923076923077
archive/train\neutral\im1889.png,neutral,0.36151814657499537,0.375
archive/train\neutral\im1892.png,neutral,0.3416666666666667,0.12602212602212604
archive/train\neutral\im1893.png,neutral,0.3006326027378996,0.12321039526921879
archive/train\neutral\im1894.png,neutral,0.513241036176431,0.1409919028340081
archive/train\neutral\im1895.png,neutral,0.33326890155003563,0.3564213564213564
archive/train\neutral\im1896.png,neutral,0.3422731130982787,0.6897390535161433
archive/train\neutral\im1897.png,neutral,0.3286388529531479,0.3878517316017316
archive/train\neutral\im1899.png,neutral,0.3641614821429412,0.008701298701298703
archive/train\neutral\im19.png,neutral,0.32564849615302227,0.3392857142857143
archive/train\neutral\im1900.png,neutral,0.42431246427730807,0.041666666666666664
archive/train\neutral\im1901.png,neutral,0.436295910847069,0.16102564102564101
archive/train\neutral\im1902.png,neutral,0.16039109797991521,0.9380952380952381
archive/train\neutral\im1903.png,neutral,0.23843988011842984,0.8690476190476191
archive/train\neutral\im1904.png,neutral,0.338218882590579,0.11698717948717949
archive/train\neutral\im1906.png,neutral,0.3061740673788059,0.0
archive/train\neutral\im1907.png,neutral,0.24342105263157893,0.5824561403508772
archive/train\neutral\im191.png,neutral,0.3598442635779913,0.0
archive/train\neutral\im1910.png,neutral,0.27074271060633714,0.0
archive/train\neutral\im1911.png,neutral,0.29009800455799506,0.30714285714285716
archive/train\neutral\im1912.png,neutral,0.33425744579079586,0.0
archive/train\neutral\im1913.png,neutral,0.22297407029324506,0.9242424242424243
archive/train\neutral\im1914.png,neutral,0.31463211106495675,0.3363395863395863
archive/train\neutral\im1917.png,neutral,0.2681148769364686,0.14257481648785997
archive/train\neutral\im1918.png,neutral,0.3641276139146564,0.17933333333333334
archive/train\neutral\im1919.png,neutral,0.26557354416550916,0.09884085213032581
archive/train\neutral\im192.png,neutral,0.2946821865290336,0.626984126984127
archive/train\neutral\im1920.png,neutral,0.1274998050111814,0.4293372319688109
archive/train\neutral\im1921.png,neutral,0.12155187966803188,0.4004934210526316
archive/train\neutral\im1922.png,neutral,0.16655694150420947,0.5095238095238095
archive/train\neutral\im1923.png,neutral,0.4009364070762921,0.22767857142857145
archive/train\neutral\im1925.png,neutral,0.34883690829410097,0.21923076923076923
archive/train\neutral\im1926.png,neutral,0.2983715633321794,0.18154761904761904
archive/train\neutral\im1927.png,neutral,0.3004276307353628,0.013071895424836602
archive/train\neutral\im1928.png,neutral,0.44221505523368526,0.09824957651044608
archive/train\neutral\im1929.png,neutral,0.3786961251017854,0.3125
archive/train\neutral\im193.png,neutral,0.3765677366167506,0.482
archive/train\neutral\im1930.png,neutral,0.4412025399420674,0.05731922398589065
archive/train\neutral\im1933.png,neutral,0.2649958976680174,0.03383458646616541
archive/train\neutral\im1936.png,neutral,0.3685838875802351,0.34461538461538466
archive/train\neutral\im1937.png,neutral,0.3184742665698842,0.09782608695652173
archive/train\neutral\im1938.png,neutral,0.31775807606627166,0.15513392857142858
archive/train\neutral\im1939.png,neutral,0.22946735800088308,0.003105590062111801
archive/train\neutral\im194.png,neutral,0.3393080640945925,0.3529411764705882
archive/train\neutral\im1940.png,neutral,0.24041088393712068,0.12474120082815734
